query_name,id,display_name,works_api_url,h_index,works_count,country_code,matched,error
Samantha Dies,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Samantha+Dies&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Samantha Gold,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Samantha+Gold&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Samantha Vilkins,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Samantha+Vilkins&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Samar Haider,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Samar+Haider&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Sami Alexej Nenno,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Sami+Alexej+Nenno&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Samsun Knight,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Samsun+Knight&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Samuel Fraiberger,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Samuel+Fraiberger&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Samuel Gosling,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Samuel+Gosling&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Samuel Martin-Gutierrez,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Samuel+Martin-Gutierrez&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Samuel Pearson,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Samuel+Pearson&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Samuel Z Liu,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Samuel+Z+Liu&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Samuli Reijula,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Samuli+Reijula&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Sanaz Talaifar,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Sanaz+Talaifar&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Sander van Cranenburgh,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Sander+van+Cranenburgh&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Sandor Juhasz,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Sandor+Juhasz&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Sandra Babcock,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Sandra+Babcock&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Sandra Gonzalez-Bailon,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Sandra+Gonzalez-Bailon&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Sandra Jaworeck,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Sandra+Jaworeck&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Sandrine Lara Chausson,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Sandrine+Lara+Chausson&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Sandro Ferreira Sousa,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Sandro+Ferreira+Sousa&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Sandro Sousa,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Sandro+Sousa&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Sang Hoon Lee,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Sang+Hoon+Lee&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Sangmi Kim,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Sangmi+Kim&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Sangpil Youm,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Sangpil+Youm&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Sangyeon Kim,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Sangyeon+Kim&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Sanika Damle,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Sanika+Damle&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Sanja Scepanovic,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Sanja+Scepanovic&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Saphira Rekker,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Saphira+Rekker&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Sarah Bohnensteffen,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Sarah+Bohnensteffen&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Sarah Marie Müller,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Sarah+Marie+M%C3%BCller&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Sarah McKetta,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Sarah+McKetta&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Sarah Tell,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Sarah+Tell&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Sarah Williams,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Sarah+Williams&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Sascha Grehl,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Sascha+Grehl&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Sasha Krigel,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Sasha+Krigel&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Sasrah Johnson,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Sasrah+Johnson&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Saule Bekova,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Saule+Bekova&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Saumya Bhadani,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Saumya+Bhadani&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Scott A. Hale,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Scott+A.+Hale&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Sean Westwood,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Sean+Westwood&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Sebastian Block,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Sebastian+Block&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Sebastian Padó,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Sebastian+Pad%C3%B3&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Sebastian Stier,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Sebastian+Stier&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Sebastian Svegaard,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Sebastian+Svegaard&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Seeun Kim,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Seeun+Kim&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Segun Aroyehun,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Segun+Aroyehun&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Selcan Mutgan,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Selcan+Mutgan&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Seoul Lee,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Seoul+Lee&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Sepehr Mousavi,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Sepehr+Mousavi&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Sepideh Bazazi,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Sepideh+Bazazi&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Sergio E. Zanotto,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Sergio+E.+Zanotto&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Seth Frey,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Seth+Frey&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Seung Hee Lee,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Seung+Hee+Lee&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Seungwoong Ha,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Seungwoong+Ha&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Seura Ha,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Seura+Ha&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Shahan Ali Memon,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Shahan+Ali+Memon&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Shaily Bhatt,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Shaily+Bhatt&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Shalmoli Ghosh,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Shalmoli+Ghosh&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Shambhobi Bhattacharya,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Shambhobi+Bhattacharya&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Shane Mannion,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Shane+Mannion&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Shazia'Ayn Babul,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Shazia%27Ayn+Babul&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Shehryar Subhani,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Shehryar+Subhani&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Shengchun Huang,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Shengchun+Huang&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Shingho Hank Yu,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Shingho+Hank+Yu&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Shiori Hironaka,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Shiori+Hironaka&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Shiva Nadi Najafabadi,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Shiva+Nadi+Najafabadi&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Shivani Kumar,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Shivani+Kumar&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Shouji Fujimoto,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Shouji+Fujimoto&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Shreya Havaldar,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Shreya+Havaldar&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Shubham Atreja,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Shubham+Atreja&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
