query_name,id,display_name,works_api_url,h_index,works_count,country_code,matched,cited_by_count
,https://openalex.org/A5082779675,Mari Tuokko,https://api.openalex.org/works?filter=author.id:A5082779675,4.0,5.0,FI,,72.0
,https://openalex.org/A5082775596,Brent M. Maximin,https://api.openalex.org/works?filter=author.id:A5082775596,1.0,3.0,US,,61.0
,https://openalex.org/A5082784139,M CONRAD,https://api.openalex.org/works?filter=author.id:A5082784139,2.0,3.0,US,,17.0
,https://openalex.org/A5082859160,Bita Samimizad,https://api.openalex.org/works?filter=author.id:A5082859160,3.0,3.0,DE,,52.0
,https://openalex.org/A5082915312,Mike Bright,https://api.openalex.org/works?filter=author.id:A5082915312,1.0,3.0,US,,19.0
,https://openalex.org/A5082941882,Guang-Yu An,https://api.openalex.org/works?filter=author.id:A5082941882,2.0,2.0,CN,,55.0
,https://openalex.org/A5082978886,Andrei Khrennikov,https://api.openalex.org/works?filter=author.id:A5082978886,45.0,1048.0,SE,,10512.0
,https://openalex.org/A5083159520,Paul B. Fitzgerald,https://api.openalex.org/works?filter=author.id:A5083159520,110.0,944.0,AU,,45976.0
,https://openalex.org/A5083104697,Karel G.M. Moons,https://api.openalex.org/works?filter=author.id:A5083104697,130.0,696.0,NL,,94927.0
,https://openalex.org/A5083192480,Glorisa Canino,https://api.openalex.org/works?filter=author.id:A5083192480,85.0,498.0,PR,,29467.0
,https://openalex.org/A5083125799,Aythami Morales,https://api.openalex.org/works?filter=author.id:A5083125799,40.0,330.0,ES,,5683.0
,https://openalex.org/A5083067033,Jennifer E. DeVoe,https://api.openalex.org/works?filter=author.id:A5083067033,40.0,315.0,US,,6853.0
,https://openalex.org/A5083007909,Raina M. Merchant,https://api.openalex.org/works?filter=author.id:A5083007909,64.0,279.0,US,,22599.0
,https://openalex.org/A5083173795,Nirmish Shah,https://api.openalex.org/works?filter=author.id:A5083173795,31.0,238.0,US,,3056.0
,https://openalex.org/A5083209536,Ninez A. Ponce,https://api.openalex.org/works?filter=author.id:A5083209536,44.0,232.0,US,,6154.0
,https://openalex.org/A5083126896,Joni Salminen,https://api.openalex.org/works?filter=author.id:A5083126896,36.0,230.0,,,4986.0
,https://openalex.org/A5082946642,Martina K. Linnenluecke,https://api.openalex.org/works?filter=author.id:A5082946642,42.0,201.0,AU,,9761.0
,https://openalex.org/A5082990994,Tom Florian Ulmer,https://api.openalex.org/works?filter=author.id:A5082990994,26.0,170.0,NL,,2144.0
,https://openalex.org/A5083016192,Zhipeng Xu,https://api.openalex.org/works?filter=author.id:A5083016192,36.0,162.0,MN,,5181.0
,https://openalex.org/A5083088975,Sebastian Haunss,https://api.openalex.org/works?filter=author.id:A5083088975,20.0,151.0,DE,,1483.0
,https://openalex.org/A5082953212,Cosma Rohilla Shalizi,https://api.openalex.org/works?filter=author.id:A5082953212,28.0,130.0,US,,10972.0
,https://openalex.org/A5082975553,York Hagmayer,https://api.openalex.org/works?filter=author.id:A5082975553,24.0,112.0,DE,,2276.0
,https://openalex.org/A5083084972,Byung-Gon Chun,https://api.openalex.org/works?filter=author.id:A5083084972,35.0,103.0,KR,,12094.0
,https://openalex.org/A5083197273,Markus Hummel,https://api.openalex.org/works?filter=author.id:A5083197273,12.0,89.0,,,624.0
,https://openalex.org/A5082961171,Max Hinne,https://api.openalex.org/works?filter=author.id:A5082961171,18.0,81.0,NL,,2794.0
,https://openalex.org/A5083198941,Lin Peng,https://api.openalex.org/works?filter=author.id:A5083198941,20.0,71.0,US,,3862.0
,https://openalex.org/A5083027866,B. Moghaddam,https://api.openalex.org/works?filter=author.id:A5083027866,24.0,70.0,IR,,5324.0
,https://openalex.org/A5083212781,Wendy Hui,https://api.openalex.org/works?filter=author.id:A5083212781,15.0,69.0,SG,,1782.0
,https://openalex.org/A5083184681,Hila Gonen,https://api.openalex.org/works?filter=author.id:A5083184681,13.0,65.0,IL,,1080.0
,https://openalex.org/A5083245492,Mingzhen Lu,https://api.openalex.org/works?filter=author.id:A5083245492,10.0,57.0,US,,1267.0
,https://openalex.org/A5083185771,Angela Fan,https://api.openalex.org/works?filter=author.id:A5083185771,24.0,52.0,NL,,10647.0
,https://openalex.org/A5083020405,Stefan Schipolowski,https://api.openalex.org/works?filter=author.id:A5083020405,15.0,50.0,DE,,672.0
,https://openalex.org/A5082959254,Anna Manzoni,https://api.openalex.org/works?filter=author.id:A5082959254,13.0,49.0,US,,597.0
,https://openalex.org/A5083031548,Klaus Michael Reininger,https://api.openalex.org/works?filter=author.id:A5083031548,10.0,49.0,DE,,458.0
,https://openalex.org/A5083195897,Jacopo Iacovacci,https://api.openalex.org/works?filter=author.id:A5083195897,13.0,47.0,,,1061.0
,https://openalex.org/A5083093359,Roseanna Sommers,https://api.openalex.org/works?filter=author.id:A5083093359,10.0,45.0,,,607.0
,https://openalex.org/A5083118624,Georgios Manomenidis,https://api.openalex.org/works?filter=author.id:A5083118624,8.0,43.0,GR,,310.0
,https://openalex.org/A5083206942,Sang-Hyeak Yoon,https://api.openalex.org/works?filter=author.id:A5083206942,7.0,40.0,KR,,182.0
,https://openalex.org/A5083142486,Stefan Luckner,https://api.openalex.org/works?filter=author.id:A5083142486,10.0,37.0,DE,,306.0
,https://openalex.org/A5082983516,James A. Kitts,https://api.openalex.org/works?filter=author.id:A5082983516,14.0,36.0,US,,1737.0
,https://openalex.org/A5083064518,Brandon K. Burr,https://api.openalex.org/works?filter=author.id:A5083064518,12.0,33.0,US,,576.0
,https://openalex.org/A5083004971,Ma. Victoria Almeda,https://api.openalex.org/works?filter=author.id:A5083004971,14.0,32.0,US,,762.0
,https://openalex.org/A5083205167,Ruiqing Cao,https://api.openalex.org/works?filter=author.id:A5083205167,6.0,27.0,SE,,619.0
,https://openalex.org/A5083033186,Magdalena Wilczynska,https://api.openalex.org/works?filter=author.id:A5083033186,8.0,25.0,AU,,464.0
,https://openalex.org/A5083133070,Johanna Geiß,https://api.openalex.org/works?filter=author.id:A5083133070,10.0,24.0,,,221.0
,https://openalex.org/A5083197983,Douglas Roland,https://api.openalex.org/works?filter=author.id:A5083197983,8.0,24.0,JP,,798.0
,https://openalex.org/A5082946336,Stiene Praet,https://api.openalex.org/works?filter=author.id:A5082946336,6.0,15.0,BE,,132.0
,https://openalex.org/A5083060431,Jonathan I. Benichov,https://api.openalex.org/works?filter=author.id:A5083060431,8.0,14.0,NL,,555.0
,https://openalex.org/A5083229390,Daniela Noethen,https://api.openalex.org/works?filter=author.id:A5083229390,6.0,14.0,ES,,490.0
,https://openalex.org/A5083196875,Tom Kettunen,https://api.openalex.org/works?filter=author.id:A5083196875,3.0,11.0,FI,,26.0
,https://openalex.org/A5083078877,Peter Ladwig,https://api.openalex.org/works?filter=author.id:A5083078877,4.0,7.0,,,985.0
,https://openalex.org/A5082972264,M Phillips,https://api.openalex.org/works?filter=author.id:A5082972264,3.0,5.0,AU,,51.0
,https://openalex.org/A5083024701,Yong-Hyun Choi,https://api.openalex.org/works?filter=author.id:A5083024701,2.0,5.0,IN,,36.0
,https://openalex.org/A5083127396,Zachary Yorio,https://api.openalex.org/works?filter=author.id:A5083127396,3.0,5.0,US,,54.0
,https://openalex.org/A5083167408,Meri Duduci,https://api.openalex.org/works?filter=author.id:A5083167408,2.0,3.0,CZ,,71.0
,https://openalex.org/A5083170037,Samuel Textor,https://api.openalex.org/works?filter=author.id:A5083170037,1.0,1.0,CH,,115.0
,https://openalex.org/A5083316408,Howard A. Stone,https://api.openalex.org/works?filter=author.id:A5083316408,130.0,1599.0,US,,79311.0
,https://openalex.org/A5083277542,Michael Pignone,https://api.openalex.org/works?filter=author.id:A5083277542,90.0,528.0,US,,33805.0
,https://openalex.org/A5083361799,Stephen Sutton,https://api.openalex.org/works?filter=author.id:A5083361799,76.0,446.0,GB,,22463.0
,https://openalex.org/A5083504666,Mitja D. Back,https://api.openalex.org/works?filter=author.id:A5083504666,57.0,408.0,DE,,13838.0
,https://openalex.org/A5083252784,Yusak O. Susilo,https://api.openalex.org/works?filter=author.id:A5083252784,45.0,336.0,JP,,7368.0
,https://openalex.org/A5083451202,Hal Caswell,https://api.openalex.org/works?filter=author.id:A5083451202,83.0,321.0,US,,32635.0
,https://openalex.org/A5083447971,Willem J. Kop,https://api.openalex.org/works?filter=author.id:A5083447971,59.0,302.0,NL,,36011.0
,https://openalex.org/A5083400955,Ulrike Hahn,https://api.openalex.org/works?filter=author.id:A5083400955,47.0,275.0,GB,,7159.0
,https://openalex.org/A5083429126,Emilio Ferrer,https://api.openalex.org/works?filter=author.id:A5083429126,56.0,246.0,US,,10656.0
,https://openalex.org/A5083375749,Qiongshi Lu,https://api.openalex.org/works?filter=author.id:A5083375749,37.0,242.0,US,,6282.0
,https://openalex.org/A5083372458,Matúš Medo,https://api.openalex.org/works?filter=author.id:A5083372458,20.0,197.0,CH,,4300.0
,https://openalex.org/A5083476756,Olga Perski,https://api.openalex.org/works?filter=author.id:A5083476756,29.0,192.0,US,,4342.0
,https://openalex.org/A5083395792,Wouter van Atteveldt,https://api.openalex.org/works?filter=author.id:A5083395792,26.0,136.0,NL,,3723.0
,https://openalex.org/A5083380402,Jacques Martinerie,https://api.openalex.org/works?filter=author.id:A5083380402,48.0,134.0,FR,,20516.0
,https://openalex.org/A5083258836,Mengyao Han,https://api.openalex.org/works?filter=author.id:A5083258836,35.0,116.0,CN,,3685.0
,https://openalex.org/A5083388147,Tommaso Gili,https://api.openalex.org/works?filter=author.id:A5083388147,27.0,112.0,IT,,2597.0
,https://openalex.org/A5083285329,Frances S. Chen,https://api.openalex.org/works?filter=author.id:A5083285329,30.0,109.0,CA,,3693.0
,https://openalex.org/A5083350074,Clément Turbelin,https://api.openalex.org/works?filter=author.id:A5083350074,28.0,109.0,FR,,2702.0
,https://openalex.org/A5083311220,Rasmus Hoffmann,https://api.openalex.org/works?filter=author.id:A5083311220,32.0,106.0,DE,,3224.0
,https://openalex.org/A5083370450,Yannis Theocharis,https://api.openalex.org/works?filter=author.id:A5083370450,29.0,92.0,DE,,4515.0
,https://openalex.org/A5083296209,Marcus Alexander,https://api.openalex.org/works?filter=author.id:A5083296209,21.0,88.0,US,,1512.0
,https://openalex.org/A5083392350,Brian Curran,https://api.openalex.org/works?filter=author.id:A5083392350,16.0,85.0,US,,729.0
,https://openalex.org/A5083293468,Zhou Ren,https://api.openalex.org/works?filter=author.id:A5083293468,29.0,82.0,CN,,6238.0
,https://openalex.org/A5083504260,Ewa Luger,https://api.openalex.org/works?filter=author.id:A5083504260,17.0,59.0,GB,,2267.0
,https://openalex.org/A5083299717,Julián García,https://api.openalex.org/works?filter=author.id:A5083299717,14.0,57.0,,,1094.0
,https://openalex.org/A5083340449,Ildikó Pilán,https://api.openalex.org/works?filter=author.id:A5083340449,14.0,55.0,NO,,538.0
,https://openalex.org/A5083444172,Snehal Patil,https://api.openalex.org/works?filter=author.id:A5083444172,20.0,54.0,US,,3232.0
,https://openalex.org/A5083402712,Lori Rosenkopf,https://api.openalex.org/works?filter=author.id:A5083402712,27.0,50.0,US,,11763.0
,https://openalex.org/A5083509292,Renée M. Visser,https://api.openalex.org/works?filter=author.id:A5083509292,15.0,48.0,NL,,1490.0
,https://openalex.org/A5083279481,Aris Xanthos,https://api.openalex.org/works?filter=author.id:A5083279481,8.0,44.0,DE,,586.0
,https://openalex.org/A5083297330,Gabriela M. Jiga‐Boy,https://api.openalex.org/works?filter=author.id:A5083297330,14.0,43.0,GB,,543.0
,https://openalex.org/A5083318798,Enrique Vázquez,https://api.openalex.org/works?filter=author.id:A5083318798,7.0,41.0,ES,,2161.0
,https://openalex.org/A5083422754,Anna Schnauber-Stockmann,https://api.openalex.org/works?filter=author.id:A5083422754,13.0,41.0,DE,,611.0
,https://openalex.org/A5083383212,Oliver Vanden Eynde,https://api.openalex.org/works?filter=author.id:A5083383212,7.0,31.0,US,,370.0
,https://openalex.org/A5083511937,Andreas Felbier,https://api.openalex.org/works?filter=author.id:A5083511937,11.0,27.0,,,1332.0
,https://openalex.org/A5083294325,Suzanne Falck,https://api.openalex.org/works?filter=author.id:A5083294325,9.0,23.0,US,,318.0
,https://openalex.org/A5083360643,Hyeyoung Hah,https://api.openalex.org/works?filter=author.id:A5083360643,7.0,21.0,,,156.0
,https://openalex.org/A5083370977,Morteza Nazifi,https://api.openalex.org/works?filter=author.id:A5083370977,8.0,19.0,IR,,223.0
,https://openalex.org/A5083384682,Marco Mancastroppa,https://api.openalex.org/works?filter=author.id:A5083384682,6.0,18.0,,,219.0
,https://openalex.org/A5083496983,Yaoli Mao,https://api.openalex.org/works?filter=author.id:A5083496983,8.0,15.0,US,,307.0
,https://openalex.org/A5083275823,Lotte Veenstra,https://api.openalex.org/works?filter=author.id:A5083275823,8.0,14.0,,,469.0
,https://openalex.org/A5083306694,Mirja Keinonen,https://api.openalex.org/works?filter=author.id:A5083306694,7.0,13.0,,,425.0
,https://openalex.org/A5083261987,Jiale Yang,https://api.openalex.org/works?filter=author.id:A5083261987,7.0,12.0,CN,,199.0
,https://openalex.org/A5083438983,Vitor Hadad,https://api.openalex.org/works?filter=author.id:A5083438983,5.0,10.0,US,,83.0
,https://openalex.org/A5083363012,José A. Morales,https://api.openalex.org/works?filter=author.id:A5083363012,1.0,7.0,MX,,20.0
,https://openalex.org/A5083267498,Margaret Rose Christie,https://api.openalex.org/works?filter=author.id:A5083267498,2.0,4.0,,,34.0
,https://openalex.org/A5083444453,Nathaniel Sirlin,https://api.openalex.org/works?filter=author.id:A5083444453,4.0,4.0,,,159.0
,https://openalex.org/A5083456282,Ga Young,https://api.openalex.org/works?filter=author.id:A5083456282,1.0,2.0,,,23.0
,https://openalex.org/A5083501691,Chung Wang Wong,https://api.openalex.org/works?filter=author.id:A5083501691,2.0,2.0,HK,,27.0
,https://openalex.org/A5083511122,Michelle A. Gan,https://api.openalex.org/works?filter=author.id:A5083511122,1.0,2.0,US,,47.0
,https://openalex.org/A5083734796,Marco Solmi,https://api.openalex.org/works?filter=author.id:A5083734796,101.0,645.0,DE,,46649.0
,https://openalex.org/A5083523038,Chris G. Sibley,https://api.openalex.org/works?filter=author.id:A5083523038,79.0,604.0,NZ,,25464.0
,https://openalex.org/A5083830744,Michael Drummond,https://api.openalex.org/works?filter=author.id:A5083830744,75.0,591.0,US,,27119.0
,https://openalex.org/A5083819212,Stefano Boccaletti,https://api.openalex.org/works?filter=author.id:A5083819212,66.0,372.0,CN,,33709.0
,https://openalex.org/A5083809384,Dongsheng Cao,https://api.openalex.org/works?filter=author.id:A5083809384,66.0,328.0,CN,,19921.0
,https://openalex.org/A5083715162,Xiangyang Xu,https://api.openalex.org/works?filter=author.id:A5083715162,31.0,319.0,CN,,4292.0
,https://openalex.org/A5083727773,R. DeSalvo,https://api.openalex.org/works?filter=author.id:A5083727773,60.0,299.0,US,,36881.0
,https://openalex.org/A5083612947,Ryan Kennedy,https://api.openalex.org/works?filter=author.id:A5083612947,27.0,268.0,US,,5206.0
,https://openalex.org/A5083726776,Alessandra Lugo,https://api.openalex.org/works?filter=author.id:A5083726776,48.0,212.0,CL,,52358.0
,https://openalex.org/A5083642709,Jinsul Kim,https://api.openalex.org/works?filter=author.id:A5083642709,13.0,176.0,KR,,859.0
,https://openalex.org/A5083563920,Asbjørn Følstad,https://api.openalex.org/works?filter=author.id:A5083563920,37.0,175.0,NO,,7683.0
,https://openalex.org/A5083670815,Seth Cooper,https://api.openalex.org/works?filter=author.id:A5083670815,27.0,151.0,US,,8574.0
,https://openalex.org/A5083710366,Alan Mislove,https://api.openalex.org/works?filter=author.id:A5083710366,53.0,139.0,US,,16786.0
,https://openalex.org/A5083830008,Insa Theesfeld,https://api.openalex.org/works?filter=author.id:A5083830008,21.0,136.0,,,1368.0
,https://openalex.org/A5083618878,Jang‐Hwan Choi,https://api.openalex.org/works?filter=author.id:A5083618878,16.0,112.0,,,881.0
,https://openalex.org/A5083708332,Hsiu‐Min Tsai,https://api.openalex.org/works?filter=author.id:A5083708332,19.0,106.0,TW,,1500.0
,https://openalex.org/A5083742002,Max Kleiman‐Weiner,https://api.openalex.org/works?filter=author.id:A5083742002,22.0,106.0,US,,1764.0
,https://openalex.org/A5083570588,Stephanie A. Fryberg,https://api.openalex.org/works?filter=author.id:A5083570588,31.0,97.0,US,,5299.0
,https://openalex.org/A5083618204,Guobiao Zhang,https://api.openalex.org/works?filter=author.id:A5083618204,22.0,95.0,,,1429.0
,https://openalex.org/A5083581537,Arpita Biswas,https://api.openalex.org/works?filter=author.id:A5083581537,15.0,93.0,US,,1394.0
,https://openalex.org/A5083630052,Liangqiong Qu,https://api.openalex.org/works?filter=author.id:A5083630052,24.0,88.0,US,,2506.0
,https://openalex.org/A5083670870,Simone Ghislandi,https://api.openalex.org/works?filter=author.id:A5083670870,22.0,85.0,IT,,1487.0
,https://openalex.org/A5083543735,Gianluca Schiavo,https://api.openalex.org/works?filter=author.id:A5083543735,13.0,77.0,IT,,758.0
,https://openalex.org/A5083582213,Xuebin Ren,https://api.openalex.org/works?filter=author.id:A5083582213,19.0,77.0,CN,,1269.0
,https://openalex.org/A5083554243,Xiaoyu He,https://api.openalex.org/works?filter=author.id:A5083554243,22.0,72.0,CN,,1683.0
,https://openalex.org/A5083730471,David Tewksbury,https://api.openalex.org/works?filter=author.id:A5083730471,28.0,72.0,US,,7278.0
,https://openalex.org/A5083806995,Nicholas Hobson,https://api.openalex.org/works?filter=author.id:A5083806995,22.0,70.0,,,4863.0
,https://openalex.org/A5083590073,Vladimir Khorev,https://api.openalex.org/works?filter=author.id:A5083590073,9.0,68.0,RU,,315.0
,https://openalex.org/A5083524596,James Cross,https://api.openalex.org/works?filter=author.id:A5083524596,21.0,65.0,IE,,1346.0
,https://openalex.org/A5083758600,Maxwell J. D. Ramstead,https://api.openalex.org/works?filter=author.id:A5083758600,17.0,58.0,GB,,1434.0
